# Wordlist

# DATA
ID	BRANCH	COGID	DOCULECT	IPA	OLD_TOKENS	NUMBER	LANGUAGENAME	CONCEPT	COGNATE_SCORE	COG	TOKENS
23573	ASLIAN	5697	Semelai	kʰuʔ	kʰuʔ	182	Semelai	to vomit	1	to vomit/1	kʰ u ʔ
23574	ASLIAN	5697	Semnam	koʔ	koʔ	182	Semnam	to vomit	1	to vomit/1	k o ʔ
23575	ASLIAN	5697	Temiar	kɔʔ	kɔʔ	182	Temiar	to vomit	1	to vomit/1	k ɔ ʔ
#
23696	ASLIAN	5732	JahHut	hiʔhəj	hiʔhəj	183	Jah-Hut	to wake up/awaken	2	to wake up/awaken/2	h i ʔh ə j
23697	ASLIAN	5773	Jahai	muŋkɛr	muŋkɛr	183	Jahai	to wake up/awaken	57	to wake up/awaken/57	m u ŋ k ɛ r
23699	ASLIAN	5754	Kensiw	pɯh	pɯh	183	Kensiw	to wake up/awaken	4	to wake up/awaken/4	p ɯ h
23698	ASLIAN	5743	Jahai	briwis	briwis	183	Jahai	to wake up/awaken	3	to wake up/awaken/3	b r i w i s
23700	ASLIAN	5765	MahMeri	lek	lek	183	Mah-Meri	to wake up/awaken	5	to wake up/awaken/5	l e k
23702	ASLIAN	5775	Semai	jɔl	jɔl	183	Semai	to wake up/awaken	6	to wake up/awaken/6	j ɔ l
23703	ASLIAN	5776	Semelai	srdər	srdər	183	Semelai	to wake up/awaken	7	to wake up/awaken/7	s r d ə r
23705	ASLIAN	5778	Temiar	səɹŋɪl	səɹŋɪl	183	Temiar	to wake up/awaken	9	to wake up/awaken/9	s ə ɹ ŋ ɪ l
23704	ASLIAN	5777	Semnam	wɔːk	wɔːk	183	Semnam	to wake up/awaken	8	to wake up/awaken/8	w ɔː k
#
23825	ASLIAN	5779	CheqWong	cɨp	cɨp	184	Cheq-Wong	to walk/go	1	to walk/go/1	c ɨ p
23826	ASLIAN	5779	JahHut	cip	cip	184	Jah-Hut	to walk/go	1	to walk/go/1	c i p
23827	ASLIAN	5790	Jahai	gagah	gagah	184	Jahai	to walk/go	2	to walk/go/2	g a g a h
23828	ASLIAN	5801	Jahai	rop	rop	184	Jahai	to walk/go	3	to walk/go/3	r o p
23829	ASLIAN	5779	Kensiw	ɟɯp	ɟɯp	184	Kensiw	to walk/go	1	to walk/go/1	ɟ ɯ p
23830	ASLIAN	5812	MahMeri	cɔʔ	cɔʔ	184	Mah-Meri	to walk/go	4	to walk/go/4	c ɔ ʔ
23831	ASLIAN	5823	Maniq	wa	wa	184	Maniq	to walk/go	5	to walk/go/5	w a
23832	ASLIAN	5779	Semai	cip	cip	184	Semai	to walk/go	1	to walk/go/1	c i p
23833	ASLIAN	5834	Semelai	bpngiɁ	bpngiɁ	184	Semelai	to walk/go	6	to walk/go/6	b p n g i Ɂ
23834	ASLIAN	5779	Semnam	ciːp ɟuŋ	ciːp#ɟuŋ	184	Semnam	to walk/go	1	to walk/go/1	c iː p # ɟ u ŋ
23835	ASLIAN	5779	Temiar	cib	cib	184	Temiar	to walk/go	1	to walk/go/1	c i b
#
23967	ASLIAN	5842	CheqWong	mamũh	mamũh	185	Cheq-Wong	to wash (hands, things)	1	to wash (hands, things)/1	m a m ũ h
23968	ASLIAN	5842	JahHut	maʔmuh	maʔmuh	185	Jah-Hut	to wash (hands, things)	1	to wash (hands, things)/1	m a ʔ m u h
23969	ASLIAN	5853	Jahai	soc	soc	185	Jahai	to wash (hands, things)	2	to wash (hands, things)/2	s o c
23970	ASLIAN	5853	Kensiw	so̝c	so̝c	185	Kensiw	to wash (hands, things)	2	to wash (hands, things)/2	s o̝ c
23971	ASLIAN	5864	MahMeri	hum	hum	185	Mah-Meri	to wash (hands, things)	3	to wash (hands, things)/3	h u m
23972	ASLIAN	5874	Maniq	kɔp	kɔp	185	Maniq	to wash (hands, things)	4	to wash (hands, things)/4	k ɔ p
23973	ASLIAN	5853	Semai	suit	suit	185	Semai	to wash (hands, things)	2	to wash (hands, things)/2	s u i t
23974	ASLIAN	5881	Semelai	basuh	basuh	185	Semelai	to wash (hands, things)	5	to wash (hands, things)/5	b a s u h
23975	ASLIAN	5882	Semnam	ɟəm	ɟəm	185	Semnam	to wash (hands, things)	6	to wash (hands, things)/6	ɟ ə m
23976	ASLIAN	5883	Semnam	biːm	biːm	185	Semnam	to wash (hands, things)	7	to wash (hands, things)/7	b iː m
23977	ASLIAN	5853	Semnam	sɔc	sɔc	185	Semnam	to wash (hands, things)	2	to wash (hands, things)/2	s ɔ c
23978	ASLIAN	5853	Temiar	suɟ	suɟ	185	Temiar	to wash (hands, things)	2	to wash (hands, things)/2	s u ɟ
#
24108	ASLIAN	5886	JahHut	ljɛp	ljɛp	186	Jah-Hut	to weave	1	to weave/1	l j ɛ p
24109	ASLIAN	5890	JahHut	taɲ	taɲ	186	Jah-Hut	to weave	2	to weave/2	t a ɲ
24110	ASLIAN	5890	Jahai	teɲ	teɲ	186	Jahai	to weave	2	to weave/2	t e ɲ
24111	ASLIAN	5891	Kensiw	bia	bia	186	Kensiw	to weave	3	to weave/3	b i a
24113	ASLIAN	5892	MahMeri	hidas	hidas	186	Mah-Meri	to weave	4	to weave/4	h i d a s
24115	ASLIAN	5890	Semai	tait	tait	186	Semai	to weave	2	to weave/2	t a i t
24116	ASLIAN	5893	Semai	coʊs	coʊs	186	Semai	to weave	5	to weave/5	c o ʊ s
24117	ASLIAN	5890	Semelai	taɲ	taɲ	186	Semelai	to weave	2	to weave/2	t a ɲ
24119	ASLIAN	5890	Temiar	taɟ	taɟ	186	Temiar	to weave	2	to weave/2	t a ɟ
#
24232	ASLIAN	5898	CheqWong	latek	latek	187	Cheq-Wong	tongue	1	tongue/1	l a t e k
24233	ASLIAN	5898	JahHut	lntak	lntak	187	Jah-Hut	tongue	1	tongue/1	l n t a k
24234	ASLIAN	5898	Jahai	lntek	lntek	187	Jahai	tongue	1	tongue/1	l n t e k
24235	ASLIAN	5898	Kensiw	latik	latik	187	Kensiw	tongue	1	tongue/1	l a t i k
24237	ASLIAN	5898	Maniq	latik	latik	187	Maniq	tongue	1	tongue/1	l a t i k
24238	ASLIAN	5898	Semai	lʌntaʔ / lntaːk	lʌntaʔ	187	Semai	tongue	1	tongue/1	l ʌ n t a ʔ
24239	ASLIAN	5900	Semelai	lpɛs	lpɛs	187	Semelai	tongue	2	tongue/2	l p ɛ s
24240	ASLIAN	5898	Semnam	lntaːk	lntaːk	187	Semnam	tongue	1	tongue/1	l n t aː k
24241	ASLIAN	5898	Temiar	lentag / lɛntaːg	lentag	187	Temiar	tongue	1	tongue/1	l e n t a g
#
24357	ASLIAN	5921	Kensiw	ɲũʃ	ɲũʃ	188	Kensiw	tooth	3	tooth/3	ɲ ũ ʃ
24354	ASLIAN	5908	CheqWong	lmũɲ	lmũɲ	188	Cheq-Wong	tooth	1	tooth/1	l m ũ ɲ
24355	ASLIAN	5908	JahHut	lmuɲ	lmuɲ	188	Jah-Hut	tooth	1	tooth/1	l m u ɲ
24356	ASLIAN	5919	Jahai	hɛ̃ɲ	hɛ̃ɲ	188	Jahai	tooth	2	tooth/2	h ɛ̃ ɲ
24358	ASLIAN	5922	MahMeri	jəmɔj	jəmɔj	188	Mah-Meri	tooth	4	tooth/4	j ə m ɔ j
24359	ASLIAN	5908	Maniq	lamiɲ	lamiɲ	188	Maniq	tooth	1	tooth/1	l a m i ɲ
24360	ASLIAN	5908	Semai	lʌmuin / lmuːɲ	lʌmuin	188	Semai	tooth	1	tooth/1	l ʌ m u i n
24361	ASLIAN	5908	Semelai	lmɔɲ	lmɔɲ	188	Semelai	tooth	1	tooth/1	l m ɔ ɲ
24362	ASLIAN	5908	Semnam	lmɔɲ	lmɔɲ	188	Semnam	tooth	1	tooth/1	l m ɔ ɲ
24363	ASLIAN	5908	Temiar	mɔinɟ / mɔɲ	mɔinɟ	188	Temiar	tooth	1	tooth/1	m ɔ i n ɟ
#
24476	ASLIAN	5928	CheqWong	jhũʔ	jhũʔ	189	Cheq-Wong	tree	1	tree/1	jh ũ ʔ
24477	ASLIAN	5928	JahHut	nɔhɔ̃ʔ	nɔhɔ̃ʔ	189	Jah-Hut	tree	1	tree/1	n ɔ h ɔ̃ ʔ
24478	ASLIAN	5928	Jahai	ɟhũʔ	ɟhũʔ	189	Jahai	tree	1	tree/1	ɟh ũ ʔ
24479	ASLIAN	5928	Kensiw	ʔihũʔ	ʔihũʔ	189	Kensiw	tree	1	tree/1	ʔ i h ũ ʔ
24480	ASLIAN	5939	MahMeri	təkɔh	təkɔh	189	Mah-Meri	tree	2	tree/2	t ə k ɔ h
24481	ASLIAN	5928	Maniq	ɲahuʔ	ɲahuʔ	189	Maniq	tree	1	tree/1	ɲ a h u ʔ
24482	ASLIAN	5928	Semai	ɟʌhu / ɟhuʔ	ɟʌhu	189	Semai	tree	1	tree/1	ɟ ʌ h u
24483	ASLIAN	5943	Semelai	dlɔŋ	dlɔŋ	189	Semelai	tree	3	tree/3	d l ɔ ŋ
24484	ASLIAN	5928	Semnam	ɲhũʔ	ɲhũʔ	189	Semnam	tree	1	tree/1	ɲh ũ ʔ
24485	ASLIAN	5928	Temiar	ɟʌhuʔ	ɟʌhuʔ	189	Temiar	tree	1	tree/1	ɟ ʌ h u ʔ
#
24604	ASLIAN	5950	CheqWong	ber	ber	190	Cheq-Wong	two	1	two/1	b e r
24605	ASLIAN	5951	JahHut	nar	nar	190	Jah-Hut	two	2	two/2	n a r
24608	ASLIAN	5950	Kensiw	bije	bije	190	Kensiw	two	1	two/1	b i j e
24609	ASLIAN	5950	MahMeri	m̥ba	m̥ba	190	Mah-Meri	two	1	two/1	m̥ b a
24610	ASLIAN	5952	Maniq	kəmam	kəmam	190	Maniq	two	3	two/3	k ə m a m
24614	ASLIAN	5951	Semnam	naːj	naːj	190	Semnam	two	2	two/2	n aː j
24611	ASLIAN	5951	Semai	naɹ	naɹ	190	Semai	two	2	two/2	n a ɹ
24615	ASLIAN	5951	Temiar	naɹ	naɹ	190	Temiar	two	2	two/2	n a ɹ
#
24859	ASLIAN	5989	CheqWong	tɑm	tɑm	192	Cheq-Wong	water	1	water/1	t ɑ m
24860	ASLIAN	5989	JahHut	tow	tow	192	Jah-Hut	water	1	water/1	t o w
24861	ASLIAN	5989	Jahai	tɔm	tɔm	192	Jahai	water	1	water/1	t ɔ m
24862	ASLIAN	5996	Jahai	ʔɔ̃ŋ	ʔɔ̃ŋ	192	Jahai	water	2	water/2	ʔ ɔ̃ ŋ
24864	ASLIAN	5998	MahMeri	do	do	192	Mah-Meri	water	4	water/4	d o
24865	ASLIAN	5997	Maniq	batew	batew	192	Maniq	water	3	water/3	b a t e w
24866	ASLIAN	5999	Semai	teɪu	teɪu	192	Semai	water	5	water/5	t e ɪ u
24867	ASLIAN	6000	Semelai	dak	dak	192	Semelai	water	6	water/6	d a k
24869	ASLIAN	6001	Semnam	ʔajiːh	ʔajiːh	192	Semnam	water	7	water/7	ʔ a j iː h
24863	ASLIAN	5997	Kensiw	bətew	bətew	192	Kensiw	water	3	water/3	b ə t e w
24868	ASLIAN	5996	Semnam	ʔɔ̃ŋ	ʔɔ̃ŋ	192	Semnam	water	2	water/2	ʔ ɔ̃ ŋ
24870	ASLIAN	5996	Temiar	oŋ / ʔɔːk	oŋ	192	Temiar	water	2	water/2	o ŋ
#
24986	ASLIAN	6004	Kensiw	baʎtaw	baʎtaw	193	Kensiw	white	1	white/1	b a ʎ t a w
24988	ASLIAN	6015	Maniq	paliek	paliek	193	Maniq	white	2	white/2	p a l i e k
24989	ASLIAN	6026	Semai	biɛʔ	biɛʔ	193	Semai	white	3	white/3	b i ɛ ʔ
24991	ASLIAN	6004	Semnam	pltaːw	pltaːw	193	Semnam	white	1	white/1	p l t aː w
24992	ASLIAN	6026	Temiar	biʔug / bəjuːg	biʔug	193	Temiar	white	3	white/3	b i ʔ u g
#
25113	ASLIAN	6036	CheqWong	hɔŋ	hɔŋ	194	Cheq-Wong	wind/air	1	wind/air/1	h ɔ ŋ
25114	ASLIAN	6036	JahHut	mhɔŋ	mhɔŋ	194	Jah-Hut	wind/air	1	wind/air/1	mh ɔ ŋ
25119	ASLIAN	6057	Semai	pinɔɪ	pinɔɪ	194	Semai	wind/air	3	wind/air/3	p i n ɔ ɪ
25121	ASLIAN	6058	Semnam	sjaːk	sjaːk	194	Semnam	wind/air	4	wind/air/4	s j aː k
25122	ASLIAN	6059	Temiar	nelhul	nelhul	194	Temiar	wind/air	5	wind/air/5	n e lh u l
25115	ASLIAN	6047	Jahai	brwaʔ	brwaʔ	194	Jahai	wind/air	2	wind/air/2	b r w a ʔ
25116	ASLIAN	6047	Kensiw	pɛwaʔ	pɛwaʔ	194	Kensiw	wind/air	2	wind/air/2	p ɛ w a ʔ
25117	ASLIAN	6047	MahMeri	buwaʔ	buwaʔ	194	Mah-Meri	wind/air	2	wind/air/2	b u w a ʔ
25118	ASLIAN	6047	Maniq	buwaʔ	buwaʔ	194	Maniq	wind/air	2	wind/air/2	b u w a ʔ
#
25237	ASLIAN	6064	CheqWong	prac	prac	195	Cheq-Wong	wing	1	wing/1	p r a c
25238	ASLIAN	6075	JahHut	kpaʔ	kpaʔ	195	Jah-Hut	wing	2	wing/2	k p a ʔ
25241	ASLIAN	6080	MahMeri	kəmpɛ̤k	kəmpɛ̤k	195	Mah-Meri	wing	3	wing/3	k ə m p ɛ̤ k
25242	ASLIAN	6064	Maniq	paʔec	paʔec	195	Maniq	wing	1	wing/1	p a ʔ e c
25243	ASLIAN	6081	Semai	kʌŋjɛʔ	kʌŋjɛʔ	195	Semai	wing	4	wing/4	k ʌ ŋ j ɛ ʔ
25244	ASLIAN	6064	Semelai	prəc	prəc	195	Semelai	wing	1	wing/1	p r ə c
25245	ASLIAN	6064	Semnam	pjec	pjec	195	Semnam	wing	1	wing/1	p j e c
25246	ASLIAN	6081	Temiar	kenjeg	kenjeg	195	Temiar	wing	4	wing/4	k e n j e g
#
25368	ASLIAN	6120	Semai	kʌɹdoɹ	kʌɹdoɹ	196	Semai	woman	4	woman/4	k ʌ ɹ d o ɹ
25362	ASLIAN	6087	CheqWong	koŋ	koŋ	196	Cheq-Wong	woman	1	woman/1	k o ŋ
25363	ASLIAN	6087	JahHut	kaʔkəŋ	kaʔkəŋ	196	Jah-Hut	woman	1	woman/1	k a ʔ k ə ŋ
25364	ASLIAN	6098	Jahai	baboʔ	baboʔ	196	Jahai	woman	2	woman/2	b a b o ʔ
25365	ASLIAN	6098	Kensiw	mabɛ	mabɛ	196	Kensiw	woman	2	woman/2	m a b ɛ
25369	ASLIAN	6120	Semelai	kdor	kdor	196	Semelai	woman	4	woman/4	k d o r
25370	ASLIAN	6098	Semnam	baboːʔ	baboːʔ	196	Semnam	woman	2	woman/2	b a b oː ʔ
25371	ASLIAN	6098	Temiar	babɔ	babɔ	196	Temiar	woman	2	woman/2	b a b ɔ
25372	ASLIAN	6129	Temiar	leh	leh	196	Temiar	woman	5	woman/5	l e h
25366	ASLIAN	6109	MahMeri	kədo	kədo	196	Mah-Meri	woman	3	woman/3	k ə d o
25367	ASLIAN	6120	Maniq	bɛdɔn	bɛdɔn	196	Maniq	woman	4	woman/4	b ɛ d ɔ n
#
25642	ASLIAN	6159	Temiar	bʌladeɹ	bʌladeɹ	198	Temiar	yellow	2	yellow/2	b ʌ l a d e ɹ
25638	ASLIAN	6148	Semai	pʌhoʔ	pʌhoʔ	198	Semai	yellow	1	yellow/1	p ʌ h o ʔ
25639	ASLIAN	6148	Semai	ɹʌhɔɪ	ɹʌhɔɪ	198	Semai	yellow	1	yellow/1	ɹ ʌ h ɔ ɪ
#
25760	ASLIAN	6178	CheqWong	jin	jin	199	Cheq-Wong	you (pl.)	1	you (pl.)/1	j i n
25761	ASLIAN	6178	JahHut	jɔn	jɔn	199	Jah-Hut	you (pl.)	1	you (pl.)/1	j ɔ n
25762	ASLIAN	6189	Jahai	gin	gin	199	Jahai	you (pl.)	2	you (pl.)/2	g i n
25763	ASLIAN	6200	Kensiw	bɔʔ	bɔʔ	199	Kensiw	you (pl.)	3	you (pl.)/3	b ɔ ʔ
25764	ASLIAN	6204	MahMeri	hiʔ	hiʔ	199	Mah-Meri	you (pl.)	4	you (pl.)/4	h i ʔ
25765	ASLIAN	6205	Maniq	mɔh	mɔh	199	Maniq	you (pl.)	5	you (pl.)/5	m ɔ h
25767	ASLIAN	6206	Semelai	ɟe-ʔen	ɟeʔen	199	Semelai	you (pl.)	6	you (pl.)/6	ɟ e ʔ e n
25768	ASLIAN	6207	Semnam	juːh	juːh	199	Semnam	you (pl.)	7	you (pl.)/7	j uː h
25769	ASLIAN	6208	Temiar	ɲob	ɲob	199	Temiar	you (pl.)	8	you (pl.)/8	ɲ o b
#
25883	ASLIAN	6210	CheqWong	mɨ̃ʔ	mɨ̃ʔ	200	Cheq-Wong	you (sing.)	1	you (sing.)/1	m ɨ̃ ʔ
25884	ASLIAN	6220	JahHut	ʔimah	ʔimah	200	Jah-Hut	you (sing.)	2	you (sing.)/2	ʔ i m a h
25885	ASLIAN	6210	Jahai	miʔ	miʔ	200	Jahai	you (sing.)	1	you (sing.)/1	m i ʔ
25886	ASLIAN	6227	Kensiw	bɔʔ	bɔʔ	200	Kensiw	you (sing.)	3	you (sing.)/3	b ɔ ʔ
25888	ASLIAN	6220	Maniq	mɔh	mɔh	200	Maniq	you (sing.)	2	you (sing.)/2	m ɔ h
25889	ASLIAN	6228	Semai	hɛ	hɛ	200	Semai	you (sing.)	4	you (sing.)/4	h ɛ
25890	ASLIAN	6229	Semai	ɟʌn	ɟʌn	200	Semai	you (sing.)	5	you (sing.)/5	ɟ ʌ n
25891	ASLIAN	6230	Semelai	kɒ	kɒ	200	Semelai	you (sing.)	6	you (sing.)/6	k ɒ
25892	ASLIAN	6220	Semnam	miːh	miːh	200	Semnam	you (sing.)	2	you (sing.)/2	m iː h
25893	ASLIAN	6228	Temiar	haː	haː	200	Temiar	you (sing.)	4	you (sing.)/4	h aː
25887	ASLIAN	6228	MahMeri	hiʔ	hiʔ	200	Mah-Meri	you (sing.)	4	you (sing.)/4	h i ʔ
